id,nombre,provincia_id
1,Agurain/Salvatierra,01
2,Alegría-Dulantzi,01
3,Amurrio,01
4,Añana,01
5,Aramaio,01
6,Armiñón,01
7,Arraia-Maeztu,01
8,Arratzua-Ubarrundia,01
9,Artziniega,01
10,Asparrena,01
11,Ayala/Aiara,01
12,"Baños de Ebro/Mañueta",01
13,Barrundia,01
14,Berantevilla,01
15,Bernedo,01
16,Campezo/Kanpezu,01
17,Elburgo/Burgelu,01
18,Elciego,01
19,Elvillar/Bilar,01
20,Erriberabeitia,01
21,"Erriberagoitia/Ribera Alta",01
22,"Harana/Valle de Arana",01
23,"Iruña Oka/Iruña de Oca",01
24,Iruraiz-Gauna,01
25,Kripan,01
26,Kuartango,01
27,Labastida/Bastida,01
28,Lagrán,01
29,Laguardia,01
30,Lanciego/Lantziego,01
31,Lantarón,01
32,"Lapuebla de Labarca",01
33,Laudio/Llodio,01
34,Legutio,01
35,Leza,01
36,"Moreda de Álava/Moreda Araba",01
37,Navaridas,01
38,Okondo,01
39,Oyón-Oion,01
40,Peñacerrada-Urizaharra,01
41,Samaniego,01
42,"San Millán/Donemiliaga",01
43,Urkabustaiz,01
44,Valdegovía/Gaubea,01
45,"Villabuena de Álava/Eskuernaga",01
46,Vitoria-Gasteiz,01
47,Yécora/Iekora,01
48,Zalduondo,01
49,Zambrana,01
50,Zigoitia,01
51,Zuia,01
52,Abengibre,02
53,Alatoz,02
54,Albacete,02
55,Albatana,02
56,Alborea,02
57,Alcadozo,02
58,"Alcalá del Júcar",02
59,Alcaraz,02
60,Almansa,02
61,Alpera,02
62,Ayna,02
63,Balazote,02
64,"Ballestero, El",02
65,"Balsa de Ves",02
66,Barrax,02
67,Bienservida,02
68,Bogarra,02
69,Bonete,02
70,"Bonillo, El",02
71,Carcelén,02
72,"Casas de Juan Núñez",02
73,"Casas de Lázaro",02
74,"Casas de Ves",02
75,Casas-Ibáñez,02
76,Caudete,02
77,Cenizate,02
78,"Chinchilla de Monte-Aragón",02
79,Corral-Rubio,02
80,Cotillas,02
81,"Elche de la Sierra",02
82,Férez,02
83,Fuensanta,02
84,Fuente-Álamo,02
85,Fuentealbilla,02
86,"Gineta, La",02
87,Golosalvo,02
88,Hellín,02
89,"Herrera, La",02
90,Higueruela,02
91,Hoya-Gonzalo,02
92,Jorquera,02
93,Letur,02
94,Lezuza,02
95,Liétor,02
96,Madrigueras,02
97,Mahora,02
98,Masegoso,02
99,Minaya,02
100,Molinicos,02
101,Montalvos,02
102,"Montealegre del Castillo",02
103,Motilleja,02
104,Munera,02
105,"Navas de Jorquera",02
106,Nerpio,02
107,Ontur,02
108,"Ossa de Montiel",02
109,"Paterna del Madera",02
110,"Peñas de San Pedro",02
111,Peñascosa,02
112,Pétrola,02
113,Povedilla,02
114,"Pozo Cañada",02
115,Pozohondo,02
116,Pozo-Lorente,02
117,Pozuelo,02
118,"Recueja, La",02
119,Riópar,02
120,Robledo,02
121,"Roda, La",02
122,Salobre,02
123,"San Pedro",02
124,Socovos,02
125,"Tarazona de la Mancha",02
126,Tobarra,02
127,Valdeganga,02
128,Vianos,02
129,"Villa de Ves",02
130,"Villalgordo del Júcar",02
131,Villamalea,02
132,Villapalacios,02
133,Villarrobledo,02
134,Villatoya,02
135,Villavaliente,02
136,"Villaverde de Guadalimar",02
137,Viveros,02
138,Yeste,02
139,Agost,03
140,Agres,03
141,Aigües,03
142,Albatera,03
143,Alcalalí,03
144,"Alcocer de Planes",03
145,Alcoleja,03
146,Alcoy/Alcoi,03
147,Alfafara,03
148,"Alfàs del Pi, l'",03
149,Algorfa,03
150,Algueña,03
151,Alicante/Alacant,03
152,Almoradí,03
153,Almudaina,03
154,"Alqueria d'Asnar, l'",03
155,Altea,03
156,Aspe,03
157,"Atzúbia, l'",03
158,Balones,03
159,"Banyeres de Mariola",03
160,Benasau,03
161,Beneixama,03
162,Benejúzar,03
163,Benferri,03
164,Beniarbeig,03
165,Beniardá,03
166,Beniarrés,03
167,Benidoleig,03
168,Benidorm,03
169,Benifallim,03
170,Benifato,03
171,Benigembla,03
172,Benijófar,03
173,Benilloba,03
174,Benillup,03
175,Benimantell,03
176,Benimarfull,03
177,Benimassot,03
178,Benimeli,03
179,Benissa,03
180,"Benitachell/Poble Nou de Benitatxell, el",03
181,Biar,03
182,Bigastro,03
183,Bolulla,03
184,Busot,03
185,"Callosa de Segura",03
186,"Callosa d'en Sarrià",03
187,Calp,03
188,"Campello, el",03
189,"Campo de Mirra/Camp de Mirra, el",03
190,Cañada,03
191,Castalla,03
192,"Castell de Castells",03
193,"Castell de Guadalest, el",03
194,Catral,03
195,Cocentaina,03
196,Confrides,03
197,Cox,03
198,Crevillent,03
199,"Daya Nueva",03
200,"Daya Vieja",03
201,Dénia,03
202,Dolores,03
203,Elche/Elx,03
204,Elda,03
205,Facheca,03
206,Famorca,03
207,Finestrat,03
208,"Fondó de les Neus, el/Hondón de las Nieves",03
209,"Formentera del Segura",03
210,Gaianes,03
211,"Gata de Gorgos",03
212,Gorga,03
213,"Granja de Rocamora",03
214,"Guardamar del Segura",03
215,"Hondón de los Frailes",03
216,Ibi,03
217,Jacarilla,03
218,Jávea/Xàbia,03
219,Jijona/Xixona,03
220,Llíber,03
221,"Lorcha/Orxa, l'",03
222,Millena,03
223,"Monforte del Cid",03
224,Monóvar/Monòver,03
225,"Montesinos, Los",03
226,Murla,03
227,"Muro de Alcoy",03
228,Mutxamel,03
229,Novelda,03
230,"Nucia, la",03
231,Ondara,03
232,Onil,03
233,Orba,03
234,Orihuela,03
235,Orxeta,03
236,Parcent,03
237,Pedreguer,03
238,Pego,03
239,Penàguila,03
240,Petrer,03
241,"Pilar de la Horadada",03
242,"Pinós, el/Pinoso",03
243,Planes,03
244,"Poblets, els",03
245,Polop,03
246,Quatretondeta,03
247,Rafal,03
248,"Ràfol d'Almúnia, el",03
249,Redován,03
250,Relleu,03
251,Rojales,03
252,"Romana, la",03
253,Sagra,03
254,Salinas,03
255,"San Fulgencio",03
256,"San Isidro",03
257,"San Miguel de Salinas",03
258,"San Vicente del Raspeig/Sant Vicent del Raspeig",03
259,"Sanet y Negrals",03
260,"Sant Joan d'Alacant",03
261,"Santa Pola",03
262,Sax,03
263,Sella,03
264,Senija,03
265,Tàrbena,03
266,Teulada,03
267,Tibi,03
268,Tollos,03
269,Tormos,03
270,"Torremanzanas/Torre de les Maçanes, la",03
271,Torrevieja,03
272,"Vall d'Alcalà, la",03
273,"Vall de Gallinera",03
274,"Vall de Laguar, la",03
275,"Vall d'Ebo, la",03
276,"Verger, el",03
277,"Villajoyosa/Vila Joiosa, la",03
278,Villena,03
279,Xaló,03
280,Abla,04
281,Abrucena,04
282,Adra,04
283,Albanchez,04
284,Alboloduy,04
285,Albox,04
286,Alcolea,04
287,Alcóntar,04
288,"Alcudia de Monteagud",04
289,Alhabia,04
290,"Alhama de Almería",04
291,Alicún,04
292,Almería,04
293,Almócita,04
294,Alsodux,04
295,Antas,04
296,Arboleas,04
297,"Armuña de Almanzora",04
298,Bacares,04
299,Balanegra,04
300,Bayárcal,04
301,Bayarque,04
302,Bédar,04
303,Beires,04
304,Benahadux,04
305,Benitagla,04
306,Benizalón,04
307,Bentarique,04
308,Berja,04
309,Canjáyar,04
310,Cantoria,04
311,Carboneras,04
312,"Castro de Filabres",04
313,Chercos,04
314,Chirivel,04
315,Cóbdar,04
316,"Cuevas del Almanzora",04
317,Dalías,04
318,"Ejido, El",04
319,Enix,04
320,Felix,04
321,Fines,04
322,Fiñana,04
323,Fondón,04
324,Gádor,04
325,"Gallardos, Los",04
326,Garrucha,04
327,Gérgal,04
328,Huécija,04
329,"Huércal de Almería",04
330,Huércal-Overa,04
331,Íllar,04
332,Instinción,04
333,Laroya,04
334,"Láujar de Andarax",04
335,Líjar,04
336,Lubrín,04
337,"Lucainena de las Torres",04
338,Lúcar,04
339,Macael,04
340,María,04
341,Mojácar,04
342,"Mojonera, La",04
343,Nacimiento,04
344,Níjar,04
345,Ohanes,04
346,"Olula de Castro",04
347,"Olula del Río",04
348,Oria,04
349,Padules,04
350,Partaloa,04
351,"Paterna del Río",04
352,Pechina,04
353,Pulpí,04
354,Purchena,04
355,Rágol,04
356,Rioja,04
357,"Roquetas de Mar",04
358,"Santa Cruz de Marchena",04
359,"Santa Fe de Mondújar",04
360,Senés,04
361,Serón,04
362,Sierro,04
363,Somontín,04
364,Sorbas,04
365,Suflí,04
366,Tabernas,04
367,Taberno,04
368,Tahal,04
369,Terque,04
370,Tíjola,04
371,"Tres Villas, Las",04
372,Turre,04
373,Turrillas,04
374,"Uleila del Campo",04
375,Urrácal,04
376,Velefique,04
377,Vélez-Blanco,04
378,Vélez-Rubio,04
379,Vera,04
380,Viator,04
381,Vícar,04
382,Zurgena,04
383,Adanero,05
384,"Adrada, La",05
385,Albornos,05
386,"Aldeanueva de Santa Cruz",05
387,Aldeaseca,05
388,"Aldehuela, La",05
389,Amavida,05
390,"Arenal, El",05
391,"Arenas de San Pedro",05
392,Arevalillo,05
393,Arévalo,05
394,Aveinte,05
395,Avellaneda,05
396,Ávila,05
397,"Barco de Ávila, El",05
398,"Barraco, El",05
399,Barromán,05
400,Becedas,05
401,Becedillas,05
402,"Bercial de Zapardiel",05
403,"Berlanas, Las",05
404,Bernuy-Zapardiel,05
405,"Berrocalejo de Aragona",05
406,Blascomillán,05
407,"Blasconuño de Matacabras",05
408,Blascosancho,05
409,"Bohodón, El",05
410,Bohoyo,05
411,"Bonilla de la Sierra",05
412,Brabos,05
413,Bularros,05
414,Burgohondo,05
415,"Cabezas de Alambre",05
416,"Cabezas del Pozo",05
417,"Cabezas del Villar",05
418,Cabizuela,05
419,Canales,05
420,Candeleda,05
421,Cantiveros,05
422,Cardeñosa,05
423,"Carrera, La",05
424,"Casas del Puerto",05
425,Casasola,05
426,Casavieja,05
427,Casillas,05
428,"Castellanos de Zapardiel",05
429,Cebreros,05
430,"Cepeda la Mora",05
431,Chamartín,05
432,Cillán,05
433,Cisla,05
434,"Colilla, La",05
435,"Collado de Contreras",05
436,"Collado del Mirón",05
437,Constanzana,05
438,Crespos,05
439,"Cuevas del Valle",05
440,"Diego del Carpio",05
441,Donjimeno,05
442,Donvidas,05
443,"Espinosa de los Caballeros",05
444,"Flores de Ávila",05
445,Fontiveros,05
446,Fresnedilla,05
447,"Fresno, El",05
448,"Fuente el Saúz",05
449,"Fuentes de Año",05
450,"Gallegos de Altamiros",05
451,"Gallegos de Sobrinos",05
452,"Garganta del Villar",05
453,Gavilanes,05
454,Gemuño,05
455,"Gil García",05
456,Gilbuena,05
457,Gimialcón,05
458,Gotarrendura,05
459,"Grandes y San Martín",05
460,Guisando,05
461,Gutierre-Muñoz,05
462,Hernansancho,05
463,"Herradón de Pinares",05
464,"Herreros de Suso",05
465,"Higuera de las Dueñas",05
466,"Hija de Dios, La",05
467,"Horcajada, La",05
468,"Horcajo de las Torres",05
469,"Hornillo, El",05
470,"Hoyo de Pinares, El",05
471,Hoyocasero,05
472,Hoyorredondo,05
473,"Hoyos de Miguel Muñoz",05
474,"Hoyos del Collado",05
475,"Hoyos del Espino",05
476,Hurtumpascual,05
477,Junciana,05
478,Langa,05
479,Lanzahíta,05
480,"Llanos de Tormes, Los",05
481,"Losar del Barco, El",05
482,"Madrigal de las Altas Torres",05
483,Maello,05
484,"Malpartida de Corneja",05
485,Mamblas,05
486,"Mancera de Arriba",05
487,"Manjabálago y Ortigosa de Rioalmar",05
488,Marlín,05
489,Martiherrero,05
490,Martínez,05
491,"Mediana de Voltoya",05
492,Medinilla,05
493,Mengamuñoz,05
494,"Mesegar de Corneja",05
495,Mijares,05
496,Mingorría,05
497,"Mirón, El",05
498,Mironcillo,05
499,"Mirueña de los Infanzones",05
500,Mombeltrán,05
501,Monsalupe,05
502,"Moraleja de Matacabras",05
503,Muñana,05
504,Muñico,05
505,Muñogalindo,05
506,Muñogrande,05
507,"Muñomer del Peco",05
508,Muñopepe,05
509,Muñosancho,05
510,Muñotello,05
511,"Narrillos del Álamo",05
512,"Narrillos del Rebollar",05
513,"Narros de Saldueña",05
514,"Narros del Castillo",05
515,"Narros del Puerto",05
516,"Nava de Arévalo",05
517,"Nava del Barco",05
518,"Navacepedilla de Corneja",05
519,Navadijos,05
520,Navaescurial,05
521,Navahondilla,05
522,Navalacruz,05
523,Navalmoral,05
524,Navalonguilla,05
525,Navalosa,05
526,"Navalperal de Pinares",05
527,"Navalperal de Tormes",05
528,Navaluenga,05
529,Navaquesera,05
530,"Navarredonda de Gredos",05
531,Navarredondilla,05
532,Navarrevisca,05
533,"Navas del Marqués, Las",05
534,Navatalgordo,05
535,Navatejares,05
536,"Neila de San Miguel",05
537,Niharra,05
538,Ojos-Albos,05
539,Orbita,05
540,"Oso, El",05
541,Padiernos,05
542,"Pajares de Adaja",05
543,"Palacios de Goda",05
544,Papatrigo,05
545,"Parral, El",05
546,Pascualcobo,05
547,"Pedro Bernardo",05
548,Pedro-Rodríguez,05
549,Peguerinos,05
550,"Peñalba de Ávila",05
551,Piedrahíta,05
552,Piedralaves,05
553,Poveda,05
554,"Poyales del Hoyo",05
555,Pozanco,05
556,Pradosegar,05
557,"Puerto Castilla",05
558,Rasueros,05
559,Riocabado,05
560,Riofrío,05
561,"Rivilla de Barajas",05
562,Salobral,05
563,Salvadiós,05
564,"San Bartolomé de Béjar",05
565,"San Bartolomé de Corneja",05
566,"San Bartolomé de Pinares",05
567,"San Esteban de los Patos",05
568,"San Esteban de Zapardiel",05
569,"San Esteban del Valle",05
570,"San García de Ingelmos",05
571,"San Juan de Gredos",05
572,"San Juan de la Encinilla",05
573,"San Juan de la Nava",05
574,"San Juan del Molinillo",05
575,"San Juan del Olmo",05
576,"San Lorenzo de Tormes",05
577,"San Martín de la Vega del Alberche",05
578,"San Martín del Pimpollar",05
579,"San Miguel de Corneja",05
580,"San Miguel de Serrezuela",05
581,"San Pascual",05
582,"San Pedro del Arroyo",05
583,"San Vicente de Arévalo",05
584,Sanchidrián,05
585,Sanchorreja,05
586,"Santa Cruz de Pinares",05
587,"Santa Cruz del Valle",05
588,"Santa María de los Caballeros",05
589,"Santa María del Arroyo",05
590,"Santa María del Berrocal",05
591,"Santa María del Cubillo",05
592,"Santa María del Tiétar",05
593,"Santiago del Collado",05
594,"Santiago del Tormes",05
595,"Santo Domingo de las Posadas",05
596,"Santo Tomé de Zabarcos",05
597,"Serrada, La",05
598,Serranillos,05
599,Sigeres,05
600,Sinlabajos,05
601,"Solana de Ávila",05
602,"Solana de Rioalmar",05
603,Solosancho,05
604,Sotalbo,05
605,"Sotillo de la Adrada",05
606,"Tiemblo, El",05
607,Tiñosillos,05
608,Tolbaños,05
609,Tormellas,05
610,"Tornadizos de Ávila",05
611,"Torre, La",05
612,Tórtoles,05
613,Umbrías,05
614,"Vadillo de la Sierra",05
615,Valdecasa,05
616,"Vega de Santa María",05
617,Velayos,05
618,Villaflor,05
619,"Villafranca de la Sierra",05
620,"Villanueva de Ávila",05
621,"Villanueva de Gómez",05
622,"Villanueva del Aceral",05
623,"Villanueva del Campillo",05
624,"Villar de Corneja",05
625,"Villarejo del Valle",05
626,Villatoro,05
627,"Viñegra de Moraña",05
628,Vita,05
629,"Zapardiel de la Cañada",05
630,"Zapardiel de la Ribera",05
631,Acedera,06
632,Aceuchal,06
633,Ahillones,06
634,Alange,06
635,"Albuera, La",06
636,Alburquerque,06
637,Alconchel,06
638,Alconera,06
639,Aljucén,06
640,Almendral,06
641,Almendralejo,06
642,"Arroyo de San Serván",06
643,Atalaya,06
644,Azuaga,06
645,Badajoz,06
646,Barcarrota,06
647,Baterno,06
648,"Benquerencia de la Serena",06
649,Berlanga,06
650,Bienvenida,06
651,"Bodonal de la Sierra",06
652,"Burguillos del Cerro",06
653,"Cabeza del Buey",06
654,"Cabeza la Vaca",06
655,Calamonte,06
656,"Calera de León",06
657,"Calzadilla de los Barros",06
658,Campanario,06
659,"Campillo de Llerena",06
660,Capilla,06
661,Carmonita,06
662,"Carrascalejo, El",06
663,"Casas de Don Pedro",06
664,"Casas de Reina",06
665,Castilblanco,06
666,Castuera,06
667,Cheles,06
668,"Codosera, La",06
669,"Cordobilla de Lácara",06
670,"Coronada, La",06
671,"Corte de Peleas",06
672,Cristina,06
673,"Don Álvaro",06
674,"Don Benito",06
675,"Entrín Bajo",06
676,Esparragalejo,06
677,"Esparragosa de la Serena",06
678,"Esparragosa de Lares",06
679,Feria,06
680,"Fregenal de la Sierra",06
681,"Fuenlabrada de los Montes",06
682,"Fuente de Cantos",06
683,"Fuente del Arco",06
684,"Fuente del Maestre",06
685,"Fuentes de León",06
686,Garbayuela,06
687,Garlitos,06
688,"Garrovilla, La",06
689,"Granja de Torrehermosa",06
690,"Guadiana del Caudillo",06
691,Guareña,06
692,"Haba, La",06
693,"Helechosa de los Montes",06
694,"Herrera del Duque",06
695,"Higuera de la Serena",06
696,"Higuera de Llerena",06
697,"Higuera de Vargas",06
698,"Higuera la Real",06
699,"Hinojosa del Valle",06
700,Hornachos,06
701,"Jerez de los Caballeros",06
702,"Lapa, La",06
703,Llera,06
704,Llerena,06
705,Lobón,06
706,Magacela,06
707,Maguilla,06
708,Malcocinado,06
709,"Malpartida de la Serena",06
710,Manchita,06
711,Medellín,06
712,"Medina de las Torres",06
713,Mengabril,06
714,Mérida,06
715,Mirandilla,06
716,Monesterio,06
717,Montemolín,06
718,"Monterrubio de la Serena",06
719,Montijo,06
720,"Morera, La",06
721,"Nava de Santiago, La",06
722,"Navalvillar de Pela",06
723,Nogales,06
724,"Oliva de la Frontera",06
725,"Oliva de Mérida",06
726,Olivenza,06
727,"Orellana de la Sierra",06
728,"Orellana la Vieja",06
729,Palomas,06
730,"Parra, La",06
731,Peñalsordo,06
732,"Peraleda del Zaucejo",06
733,"Puebla de Alcocer",06
734,"Puebla de la Calzada",06
735,"Puebla de la Reina",06
736,"Puebla de Obando",06
737,"Puebla de Sancho Pérez",06
738,"Puebla del Maestre",06
739,"Puebla del Prior",06
740,"Pueblonuevo del Guadiana",06
741,"Quintana de la Serena",06
742,Reina,06
743,Rena,06
744,"Retamal de Llerena",06
745,"Ribera del Fresno",06
746,Risco,06
747,"Roca de la Sierra, La",06
748,Salvaleón,06
749,"Salvatierra de los Barros",06
750,"San Pedro de Mérida",06
751,"San Vicente de Alcántara",06
752,Sancti-Spíritus,06
753,"Santa Amalia",06
754,"Santa Marta",06
755,"Santos de Maimona, Los",06
756,"Segura de León",06
757,Siruela,06
758,"Solana de los Barros",06
759,Talarrubias,06
760,"Talavera la Real",06
761,Táliga,06
762,Tamurejo,06
763,"Torre de Miguel Sesmero",06
764,Torremayor,06
765,Torremejía,06
766,Trasierra,06
767,Trujillanos,06
768,Usagre,06
769,Valdecaballeros,06
770,Valdelacalzada,06
771,Valdetorres,06
772,"Valencia de las Torres",06
773,"Valencia del Mombuey",06
774,"Valencia del Ventoso",06
775,"Valle de la Serena",06
776,"Valle de Matamoros",06
777,"Valle de Santa Ana",06
778,"Valverde de Burguillos",06
779,"Valverde de Leganés",06
780,"Valverde de Llerena",06
781,"Valverde de Mérida",06
782,"Villafranca de los Barros",06
783,"Villagarcía de la Torre",06
784,Villagonzalo,06
785,"Villalba de los Barros",06
786,"Villanueva de la Serena",06
787,"Villanueva del Fresno",06
788,"Villar de Rena",06
789,"Villar del Rey",06
790,"Villarta de los Montes",06
791,Zafra,06
792,Zahínos,06
793,"Zalamea de la Serena",06
794,"Zarza, La",06
795,Zarza-Capilla,06
796,Alaior,07
797,Alaró,07
798,Alcúdia,07
799,Algaida,07
800,Andratx,07
801,Ariany,07
802,Artà,07
803,Banyalbufar,07
804,Binissalem,07
805,Búger,07
806,Bunyola,07
807,Calvià,07
808,Campanet,07
809,Campos,07
810,Capdepera,07
811,"Castell, Es",07
812,"Ciutadella de Menorca",07
813,Consell,07
814,Costitx,07
815,Deià,07
816,Eivissa,07
817,Escorca,07
818,Esporles,07
819,Estellencs,07
820,Felanitx,07
821,Ferreries,07
822,Formentera,07
823,Fornalutx,07
824,Inca,07
825,"Lloret de Vistalegre",07
826,Lloseta,07
827,Llubí,07
828,Llucmajor,07
829,Manacor,07
830,"Mancor de la Vall",07
831,Maó-Mahón,07
832,"Maria de la Salut",07
833,Marratxí,07
834,"Mercadal, Es",07
835,"Migjorn Gran, Es",07
836,Montuïri,07
837,Muro,07
838,"Palma ",07
839,Petra,07
840,"Pobla, Sa",07
841,Pollença,07
842,Porreres,07
843,Puigpunyent,07
844,"Salines, Ses",07
845,"Sant Antoni de Portmany",07
846,"Sant Joan",07
847,"Sant Joan de Labritja",07
848,"Sant Josep de sa Talaia",07
849,"Sant Llorenç des Cardassar",07
850,"Sant Lluís",07
851,"Santa Eugènia",07
852,"Santa Eulària des Riu",07
853,"Santa Margalida",07
854,"Santa María del Camí",07
855,Santanyí,07
856,Selva,07
857,Sencelles,07
858,Sineu,07
859,Sóller,07
860,"Son Servera",07
861,Valldemossa,07
862,"Vilafranca de Bonany",07
863,Abrera,08
864,"Aguilar de Segarra",08
865,Aiguafreda,08
866,Alella,08
867,Alpens,08
868,"Ametlla del Vallès, L'",08
869,"Arenys de Mar",08
870,"Arenys de Munt",08
871,Argençola,08
872,Argentona,08
873,Artés,08
874,Avià,08
875,Avinyó,08
876,"Avinyonet del Penedès",08
877,Badalona,08
878,"Badia del Vallès",08
879,Bagà,08
880,Balenyà,08
881,Balsareny,08
882,"Barberà del Vallès",08
883,Barcelona,08
884,Begues,08
885,Bellprat,08
886,Berga,08
887,"Bigues i Riells",08
888,Borredà,08
889,"Bruc, El",08
890,"Brull, El",08
891,"Cabanyes, Les",08
892,"Cabrera d'Anoia",08
893,"Cabrera de Mar",08
894,Cabrils,08
895,Calaf,08
896,Calders,08
897,"Caldes de Montbui",08
898,"Caldes d'Estrac",08
899,Calella,08
900,Calldetenes,08
901,Callús,08
902,"Calonge de Segarra",08
903,Campins,08
904,"Canet de Mar",08
905,Canovelles,08
906,"Cànoves i Samalús",08
907,Canyelles,08
908,Capellades,08
909,Capolat,08
910,Cardedeu,08
911,Cardona,08
912,Carme,08
913,Casserres,08
914,"Castell de l'Areny",08
915,"Castellar de n'Hug",08
916,"Castellar del Riu",08
917,"Castellar del Vallès",08
918,"Castellbell i el Vilar",08
919,Castellbisbal,08
920,Castellcir,08
921,Castelldefels,08
922,"Castellet i la Gornal",08
923,"Castellfollit de Riubregós",08
924,"Castellfollit del Boix",08
925,Castellgalí,08
926,"Castellnou de Bages",08
927,Castellolí,08
928,Castellterçol,08
929,"Castellví de la Marca",08
930,"Castellví de Rosanes",08
931,Centelles,08
932,Cercs,08
933,"Cerdanyola del Vallès",08
934,Cervelló,08
935,Collbató,08
936,Collsuspina,08
937,Copons,08
938,"Corbera de Llobregat",08
939,"Cornellà de Llobregat",08
940,Cubelles,08
941,Dosrius,08
942,Esparreguera,08
943,"Esplugues de Llobregat",08
944,"Espunyola, L'",08
945,"Esquirol, L'",08
946,"Estany, L'",08
947,Figaró-Montmany,08
948,Fígols,08
949,"Fogars de la Selva",08
950,"Fogars de Montclús",08
951,Folgueroles,08
952,Fonollosa,08
953,Font-rubí,08
954,"Franqueses del Vallès, Les",08
955,Gaià,08
956,Gallifa,08
957,"Garriga, La",08
958,Gavà,08
959,Gelida,08
960,Gironella,08
961,Gisclareny,08
962,"Granada, La",08
963,Granera,08
964,Granollers,08
965,Gualba,08
966,"Guardiola de Berguedà",08
967,Gurb,08
968,"Hospitalet de Llobregat, L'",08
969,"Hostalets de Pierola, Els",08
970,Igualada,08
971,Jorba,08
972,"Llacuna, La",08
973,"Llagosta, La",08
974,"Lliçà d'Amunt",08
975,"Lliçà de Vall",08
976,"Llinars del Vallès",08
977,Lluçà,08
978,"Malgrat de Mar",08
979,Malla,08
980,Manlleu,08
981,Manresa,08
982,Marganell,08
983,Martorell,08
984,Martorelles,08
985,"Masies de Roda, Les",08
986,"Masies de Voltregà, Les",08
987,"Masnou, El",08
988,Masquefa,08
989,Matadepera,08
990,Mataró,08
991,Mediona,08
992,Moià,08
993,"Molins de Rei",08
994,"Mollet del Vallès",08
995,"Monistrol de Calders",08
996,"Monistrol de Montserrat",08
997,"Montcada i Reixac",08
998,Montclar,08
999,Montesquiu,08
1000,Montgat,08
1001,Montmajor,08
1002,Montmaneu,08
1003,Montmeló,08
1004,"Montornès del Vallès",08
1005,Montseny,08
1006,Muntanyola,08
1007,Mura,08
1008,Navarcles,08
1009,Navàs,08
1010,"Nou de Berguedà, La",08
1011,Òdena,08
1012,Olèrdola,08
1013,"Olesa de Bonesvalls",08
1014,"Olesa de Montserrat",08
1015,Olivella,08
1016,Olost,08
1017,Olvan,08
1018,Orís,08
1019,Oristà,08
1020,Orpí,08
1021,Òrrius,08
1022,"Pacs del Penedès",08
1023,Palafolls,08
1024,"Palau-solità i Plegamans",08
1025,Pallejà,08
1026,"Palma de Cervelló, La",08
1027,"Papiol, El",08
1028,"Parets del Vallès",08
1029,Perafita,08
1030,Piera,08
1031,"Pineda de Mar",08
1032,"Pla del Penedès, El",08
1033,"Pobla de Claramunt, La",08
1034,"Pobla de Lillet, La",08
1035,Polinyà,08
1036,"Pont de Vilomara i Rocafort, El",08
1037,Pontons,08
1038,"Prat de Llobregat, El",08
1039,"Prats de Lluçanès",08
1040,"Prats de Rei, Els",08
1041,"Premià de Dalt",08
1042,"Premià de Mar",08
1043,Puigdàlber,08
1044,Puig-reig,08
1045,Pujalt,08
1046,"Quar, La",08
1047,Rajadell,08
1048,Rellinars,08
1049,Ripollet,08
1050,"Roca del Vallès, La",08
1051,"Roda de Ter",08
1052,Rubí,08
1053,Rubió,08
1054,"Rupit i Pruit",08
1055,Sabadell,08
1056,Sagàs,08
1057,Saldes,08
1058,Sallent,08
1059,"Sant Adrià de Besòs",08
1060,"Sant Agustí de Lluçanès",08
1061,"Sant Andreu de la Barca",08
1062,"Sant Andreu de Llavaneres",08
1063,"Sant Antoni de Vilamajor",08
1064,"Sant Bartomeu del Grau",08
1065,"Sant Boi de Llobregat",08
1066,"Sant Boi de Lluçanès",08
1067,"Sant Cebrià de Vallalta",08
1068,"Sant Celoni",08
1069,"Sant Climent de Llobregat",08
1070,"Sant Cugat del Vallès",08
1071,"Sant Cugat Sesgarrigues",08
1072,"Sant Esteve de Palautordera",08
1073,"Sant Esteve Sesrovires",08
1074,"Sant Feliu de Codines",08
1075,"Sant Feliu de Llobregat",08
1076,"Sant Feliu Sasserra",08
1077,"Sant Fost de Campsentelles",08
1078,"Sant Fruitós de Bages",08
1079,"Sant Hipòlit de Voltregà",08
1080,"Sant Iscle de Vallalta",08
1081,"Sant Jaume de Frontanyà",08
1082,"Sant Joan de Vilatorrada",08
1083,"Sant Joan Despí",08
1084,"Sant Julià de Cerdanyola",08
1085,"Sant Julià de Vilatorta",08
1086,"Sant Just Desvern",08
1087,"Sant Llorenç d'Hortons",08
1088,"Sant Llorenç Savall",08
1089,"Sant Martí d'Albars",08
1090,"Sant Martí de Centelles",08
1091,"Sant Martí de Tous",08
1092,"Sant Martí Sarroca",08
1093,"Sant Martí Sesgueioles",08
1094,"Sant Mateu de Bages",08
1095,"Sant Pere de Ribes",08
1096,"Sant Pere de Riudebitlles",08
1097,"Sant Pere de Torelló",08
1098,"Sant Pere de Vilamajor",08
1099,"Sant Pere Sallavinera",08
1100,"Sant Pol de Mar",08
1101,"Sant Quintí de Mediona",08
1102,"Sant Quirze de Besora",08
1103,"Sant Quirze del Vallès",08
1104,"Sant Quirze Safaja",08
1105,"Sant Sadurní d'Anoia",08
1106,"Sant Sadurní d'Osormort",08
1107,"Sant Salvador de Guardiola",08
1108,"Sant Vicenç de Castellet",08
1109,"Sant Vicenç de Montalt",08
